id,name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,availability_365,avg_rating,crime_level,crime_incidents_count
2076112,Gated Hollywood Hills View Estate,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1201,330,3.864,2.3255813953488396,86
2635772,Hollywood Hills Home With 360 Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,350,333,3.75,2.3255813953488396,86
3167605,TWO STORY Hollywood Guesthouse,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,170,358,3.667,2.3255813953488396,86
5760160,Hollywood Hills Guest House,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,89,354,3.0,2.3255813953488396,86
7034496,Hollywood Hills - Ideal Location!,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,495,270,4.0,2.3255813953488396,86
8072783,"SUNSET STRIP 2-BEDROOM, 2 BATHROOM BEST LOCATION",Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,199,274,3.875,2.3255813953488396,86
8213353,SUNSET STRIP 2-BEDROOM BALCONY POOL & VIEWS,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,225,302,3.25,2.3255813953488396,86
8273742,"Sunset Strip 2-BEDROOM, POOL & VIEWS",Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,199,50,3.333,2.3255813953488396,86
8995047,"Laurel Canyon,Hollywood Hills, Private Guest house",City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,100,301,3.667,2.3255813953488396,86
10661144,EPIC VIEWS above Sunset Strip/WeHo/Hollywood Hills,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,836,365,3.7,2.3255813953488396,86
11169702,Luxury Villa with Pool in Prime West Hollywood,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1682,344,3.0,2.3255813953488396,86
11299785,Amazing VIEWS! Hollywood Hills off Sunset Strip!,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,600,178,2.0,2.3255813953488396,86
11480280,Hollywood Hills Fantastic Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,199,90,3.357,2.3255813953488396,86
14420518,West Hollywood Hills Home - Creative Environment,Other Cities,West Hollywood,34.1,-118.37,Private room,105,97,3.667,2.3255813953488396,86
15374365,"Clean Lines, Naturally Lit",Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,115,231,4.5,2.3255813953488396,86
15760390,Magical Laurel Canyon Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,109,1,4.0,2.3255813953488396,86
20137960,"Guest studio on the hills, Sunset strip",City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,95,197,3.75,2.3255813953488396,86
21369616,Secret Garden Oasis,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,115,323,3.615,2.3255813953488396,86
22866562,Gorgeous home above Chateau Marmont w/views & pool,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,996,303,3.5,2.3255813953488396,86
24230985,Chaplin Sunset Villa,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1250,361,3.0,2.3255813953488396,86
24870148,Stunning Hollywood Hills Designer Estate with City Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,943,263,3.727,2.3255813953488396,86
27091587,Hollywood Hills Garden Paradise with Endless Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,475,125,3.538,2.3255813953488396,86
28158790,"Landmark: high ceiling, balcony, new everything",Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,150,225,4.0,2.3255813953488396,86
28941417,"Hollywood Hills Luxury with View, Pool and Jacuzzi",City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,610,182,3.0,2.3255813953488396,86
29129128,The Hollywood Spectacular loft,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,120,180,3.5,2.3255813953488396,86
30014714,Marmont Place,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,825,302,3.333,2.3255813953488396,86
31076191,West Hollywood Prime LA location,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,225,313,4.0,2.3255813953488396,86
32548910,Spanish Jewel Design award winner,Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,444,179,4.0,2.3255813953488396,86
34419282,Hollywood Hills! Private Guest Suite Pool & Sauna,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,479,36,3.738,2.3255813953488396,86
35804916,The Marmont Estate by Open Air Homes,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1485,331,4.0,2.3255813953488396,86
36153883,The Hollywood Hills Swanky Villa with Pool & Spa!,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,533,90,3.5,2.3255813953488396,86
36940050,Hollywood Hills / Laurel Canyon GuestHouse,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,205,297,3.857,2.3255813953488396,86
38491120,Hollywood Lifestyle w/ Amazing Views,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,995,344,3.0,2.3255813953488396,86
41009655,Pacific View Mansion-Jacuzzi&Heart of WEHO,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1384,90,3.0,2.3255813953488396,86
41349713,Luxury-Contemporary Mansion in Best Location-Wheho,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,999,90,3.0,2.3255813953488396,86
41546964,New Modern Space w/Best Location & Free Parking,Other Cities,West Hollywood,34.1,-118.37,Entire home/apt,202,345,3.643,2.3255813953488396,86
41878818,The Perfect Hollywood Experience,City of Los Angeles,Hollywood Hills West,34.1,-118.37,Entire home/apt,1157,84,3.826,2.3255813953488396,86
752540,3BR House in LA-Gorgeous view/ Pool,City of Los Angeles,Woodland Hills,34.18,-118.58,Entire home/apt,464,357,3.71,1.94827586206897,58
7918422,Country Getaway in LA Close to Beach and Hiking,City of Los Angeles,Woodland Hills,34.18,-118.58,Private room,104,102,3.571,1.94827586206897,58
8935150,Private Room at Charming Country Farm,City of Los Angeles,Woodland Hills,34.18,-118.58,Private room,99,79,3.5,1.94827586206897,58
35194315,"Views, privacy, comfort, top fl Warner Center home",City of Los Angeles,Woodland Hills,34.18,-118.58,Entire home/apt,165,76,4.0,1.94827586206897,58
763336,Venice Beach/Marina del Rey Studio Guesthouse,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,121,327,3.594,2.4198717948717903,312
1332728,"Spacious, Modern Apartment with Panoramic Views",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,250,216,3.0,2.4198717948717903,312
1336082,Venice Garden Studio Apt. & Bikes,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,113,53,3.4,2.4198717948717903,312
1461030,Cottage Studio w/ Pool,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,185,287,3.75,2.4198717948717903,312
2141767,Bohemian private studio,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,133,66,3.692,2.4198717948717903,312
2544655,Venice/Marina Bedrm & Private Bath!,City of Los Angeles,Venice,33.99,-118.45,Private room,100,68,3.692,2.4198717948717903,312
2558409,Venice/Marina Studio - 1mi to beach,City of Los Angeles,Venice,33.99,-118.45,Private room,120,62,3.769,2.4198717948717903,312
2865584,The Venice Roost on Abbot Kinney,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,120,336,4.0,2.4198717948717903,312
2889663,Quirky Artist's Hideaway in Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,110,217,3.1,2.4198717948717903,312
4093498,Marina Hot tub and Mural Wonderland,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,169,282,3.417,2.4198717948717903,312
4438508,"Venice home w/deck, yard, & parking",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,250,183,3.5,2.4198717948717903,312
5692790,Luxury Modern Studio Marina del Rey/Venice,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,114,23,4.091,2.4198717948717903,312
5694596,"Venice Beach, Private Guest House",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,105,33,2.0,2.4198717948717903,312
6223827,Tranquil Mid–century Guesthouse - Private and Serene,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,137,330,3.654,2.4198717948717903,312
7282267,Garden Beach House and the Best of Venice and Marina Del Rey,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,275,309,3.636,2.4198717948717903,312
9010100,The Red Venice Bungalow,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,95,265,3.5,2.4198717948717903,312
11304756,10 Minutes from Venice beach!,City of Los Angeles,Venice,33.99,-118.45,Private room,117,365,4.5,2.4198717948717903,312
13787217,Sweet Beach Villa near Abbot Kinney,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,190,57,3.0,2.4198717948717903,312
14219782,Venice Guest House Newly Remodeled,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,149,358,3.714,2.4198717948717903,312
14774880,"Venice Beach/Marina Del Rey,brand new studio",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,118,71,3.778,2.4198717948717903,312
16142220,Private House❤️F/B Yard+Fire Pit❤️in Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,165,333,3.413,2.4198717948717903,312
19159984,Private Venice Sanctuary For You,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,116,79,3.45,2.4198717948717903,312
21344226,Architects House in Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,287,297,3.56,2.4198717948717903,312
21739484,Sanitized. Serene and energizing Venice bungalow,City of Los Angeles,Venice,33.99,-118.45,Private room,53,23,3.333,2.4198717948717903,312
22101658,Venice/Marina Quiet 3bdrm/5bath House,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,450,79,3.0,2.4198717948717903,312
31996179,Romantic Modern Loft,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,135,291,3.538,2.4198717948717903,312
34260452,Venice Beach/Marina del Rey House,Unincorporated Areas,Marina del Rey,33.99,-118.45,Entire home/apt,185,83,4.0,2.4198717948717903,312
37328896,The Kinney Venice Beach | Deluxe 2 Queen Room,City of Los Angeles,Venice,33.99,-118.45,Private room,198,18,4.0,2.4198717948717903,312
39426399,Modern Bungalow Studio Oasis! Abbot Kinney & Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,287,359,3.909,2.4198717948717903,312
40400560,Family friendly Venice beach craftsman w back yard,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,240,322,4.0,2.4198717948717903,312
40704698,Venice Beach! Entire 500 sqft Studio Apartment,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,118,170,3.711,2.4198717948717903,312
43432776,Modern Venice Oasis w Rooftop,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,1000,296,4.0,2.4198717948717903,312
43518815,Brand New Smart Home with Gorgeous Views in Waterfront Marina del Rey!,Unincorporated Areas,Marina del Rey,33.99,-118.45,Entire home/apt,308,363,4.0,2.4198717948717903,312
43608810,EXCLUSIVE BEACH HOUSE VENICE-MARINA DEL REY,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,599,358,3.812,2.4198717948717903,312
43925041,The Tiki Hut Love Shack @ Venice. 15 min 2 beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,59,328,3.333,2.4198717948717903,312
43925444,"Unique Romantic Loft @ Venice, 15 m walk to Beach",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,93,108,3.667,2.4198717948717903,312
43926205,"Artist Studio Loft @ Venice, 15 mn walk to Beach",City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,89,79,3.667,2.4198717948717903,312
44631270,Cozy home in Marina del Rey,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,240,155,3.5,2.4198717948717903,312
45131029,"Sanitized Private Studio,Washer/Dryer, A/C,Kitchen",Unincorporated Areas,Marina del Rey,33.99,-118.45,Entire home/apt,125,42,3.0,2.4198717948717903,312
45139192,*NEW* Amazing historic Studio @ Venice beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,92,66,3.0,2.4198717948717903,312
45139351,*NEW* Nirvana Cottage Loft @Venice beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,86,73,3.5,2.4198717948717903,312
45139629,*NEW* Poetic French style @ Venice Beach,City of Los Angeles,Del Rey,33.99,-118.45,Entire home/apt,89,81,4.0,2.4198717948717903,312
45139889,*NEW* The Tiki Love Shack @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,69,72,3.0,2.4198717948717903,312
45346485,BEST Unique Romantic Loft @Venice 15m walk 2 Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,99,32,5.0,2.4198717948717903,312
45346841,BEST Retro Chic 2BR @ Venice 15mn walk to beach,City of Los Angeles,Del Rey,33.99,-118.45,Entire home/apt,183,329,3.0,2.4198717948717903,312
45399912,✔UNIQUE & Romantic 2BR Loft @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,99,257,5.0,2.4198717948717903,312
45399992,✔ AMAZING Historic Beach Cottage,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,92,325,3.5,2.4198717948717903,312
45400121,✔ NIRVANA Cottage Loft @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,89,329,3.333,2.4198717948717903,312
45400442,✔SAND CASTLE Studio Loft @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,135,149,3.0,2.4198717948717903,312
45400577,✔POETIC French Style @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,86,347,3.667,2.4198717948717903,312
45400803,✔ ARTIST STUDIO Loft Experience @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,89,347,4.0,2.4198717948717903,312
45400970,✔ TIKI Love Shack @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,60,341,3.0,2.4198717948717903,312
45401173,✔ CHIC & RETRO 2-bedroom apt @ Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,135,331,3.0,2.4198717948717903,312
45569436,Modern Studio in Venice Beach,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,103,81,3.5,2.4198717948717903,312
45580671,New Beachfront 2 story condo.,City of Los Angeles,Venice,33.99,-118.45,Entire home/apt,849,251,3.667,2.4198717948717903,312
781722,"Private, Designer Guesthouse with Rose Garden",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,101,49,3.4,2.4066985645933,209
1292527,The Sunset Shangri–LA / BH,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Private room,94,364,3.4,2.4066985645933,209
1446051,COZY GUEST HOUSE NEAR WEHO,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,100,328,3.625,2.4066985645933,209
1552093,"""Be Our Guest"" Sunset Strip Guest House",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,167,285,3.75,2.4066985645933,209
2204118,"Elegant, Designer Guesthouse with Rose Garden",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,133,159,3.75,2.4066985645933,209
2221927,Guesthouse in Hollywood Hills,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,125,281,3.0,2.4066985645933,209
2326099,Idyllic Hollywood Cottage Oasis:serenity & comfort,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,194,277,3.714,2.4066985645933,209
5253115,Lovely Bungalow Guest House,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,145,98,3.5,2.4066985645933,209
8069094,Enchanting guest suite  in Hollywood Hills,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,121,361,3.25,2.4066985645933,209
9262722,Artist Oasis Near the Center of Hollywood,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,195,14,3.714,2.4066985645933,209
11759284,Wiley's cottage,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,139,354,3.5,2.4066985645933,209
12133672,Private 2BR Guest Suite/Artist Studio,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,125,344,3.522,2.4066985645933,209
13045055,"Centrally Located, Contemporary Weho Craftsman",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,450,90,3.444,2.4066985645933,209
15088531,Private modern studio by Hollywood /Fairfax FRE PG,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,149,318,3.667,2.4066985645933,209
15952876,Old Hollywood Style Studio Apartment,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,99,128,2.667,2.4066985645933,209
16162523,Hollywood Foothills,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Private room,65,271,3.429,2.4066985645933,209
17979672,"1,000 sq ft Hollywood Hills 1bd Historical Home",City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,157,14,3.714,2.4066985645933,209
18182432,Brand New Large WeHo Studio Prime Location & Quiet,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,110,359,4.0,2.4066985645933,209
20233514,Hollywood Romantic Guest House & Pool,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,180,255,3.6,2.4066985645933,209
20641792,Hollywood/Sunset Strip Private Hideaway,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Private room,95,52,3.565,2.4066985645933,209
20898674,West Hollywood Stylish Apt w/ Chic Terrace,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,150,80,5.0,2.4066985645933,209
20997821,"Central, Convenient, Cozy West Hollywood Studio!",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,105,328,3.714,2.4066985645933,209
22204809,Hollywood secluded studio physical distance FRE PG,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,149,53,3.7,2.4066985645933,209
22733704,Hollywood loft style studio  w/ KITCHEN & FREE PKG,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,149,62,3.667,2.4066985645933,209
23146038,"Private, Enchanting Home near Chateau Marmont",City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,800,337,3.857,2.4066985645933,209
30105493,Private Artist Studio,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,113,338,3.485,2.4066985645933,209
30909228,Creatives Retreat (former SONNY & CHER home),City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,95,38,3.0,2.4066985645933,209
31221850,WEST HOLLYWOOD HILLS HOME IN THE BEST LOCATION,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,287,365,3.692,2.4066985645933,209
36137627,West Hollywood Room with a View,City of Los Angeles,Hollywood,34.1,-118.36,Private room,98,11,3.833,2.4066985645933,209
37363131,Classic Mid Century One Bedroom Apartment,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,150,89,3.0,2.4066985645933,209
41248140,Sunset Strip's Finest!!!,Other Cities,West Hollywood,34.1,-118.36,Private room,69,173,3.5,2.4066985645933,209
42176716,Green & urban studio in Hollywood /Fairfax FRE PG,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,139,331,4.0,2.4066985645933,209
42365534,Spacious Luxurious Sunset Views,Other Cities,West Hollywood,34.1,-118.36,Entire home/apt,183,22,3.923,2.4066985645933,209
42365778,"Luxury 4BD Fairfax Villa, Gated Near Sunset Strip",City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,1440,53,3.6,2.4066985645933,209
43052671,Large Bedroom on Hollywood Blvd,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Private room,69,67,4.5,2.4066985645933,209
45117984,Hollywood Hills Gated Villa with Gorgeous Views.,City of Los Angeles,Hollywood Hills West,34.1,-118.36,Entire home/apt,1366,227,3.5,2.4066985645933,209
45128684,Sunset Blvd’s Luxury Pad,City of Los Angeles,Hollywood,34.1,-118.36,Entire home/apt,150,5,4.667,2.4066985645933,209
783158,"Gated, Stand-Alone Heart of Hollywood Home!!",City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,250,326,3.2,2.33001658374793,603
2257023,"Perfect Location, Huge Bedroom",City of Los Angeles,Los Feliz,34.1,-118.31,Private room,50,323,3.0,2.33001658374793,603
4956252,Modern Room in Great Location,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,55,356,2.833,2.33001658374793,603
4956374,Central Location; Private Bathroom - FLASH SALE!,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,55,354,3.333,2.33001658374793,603
4956414,Affordable Room in Central Location,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,38,283,3.6,2.33001658374793,603
7772486,Extravagant Hollywood Loft- Epic Views!,City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,125,83,3.759,2.33001658374793,603
8408767,"Brand New room, Central Location",City of Los Angeles,Hollywood,34.1,-118.31,Private room,55,361,3.143,2.33001658374793,603
8570560,Private Bathroom Big Master Bedroom,City of Los Angeles,Hollywood,34.1,-118.31,Private room,60,344,3.5,2.33001658374793,603
9317857,Affordable Room with Private Patio,City of Los Angeles,Hollywood,34.1,-118.31,Private room,45,365,4.0,2.33001658374793,603
9607093,Large Architectural Studio w/Pool & Parking,City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,199,158,3.714,2.33001658374793,603
16037950,Super Cozy 1 Bdrm + Private Bath in Hollywood,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,63,68,3.412,2.33001658374793,603
21395386,Good Vibes Only - Hollywood,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,125,179,3.333,2.33001658374793,603
22730745,W.A1-Affordable Clean Private Room w/AC -Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,45,175,3.0,2.33001658374793,603
22849807,W.A4-Affordable Clean Private Room w/AC -Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,45,179,3.5,2.33001658374793,603
22850041,W.A3-Affordable Clean Private Room w/AC -Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,46,142,3.5,2.33001658374793,603
22967702,W.C2- Spacious Studio w/ Large Closet in Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,67,164,4.0,2.33001658374793,603
24158894,W.B1-Affordable Clean Private Room w/AC -Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,50,167,4.0,2.33001658374793,603
24159311,W.B4-Affordable Clean Private Room w/AC -Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,50,169,3.0,2.33001658374793,603
25459793,Perfect Bungalow for your Hollywood getaway.,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,185,332,3.727,2.33001658374793,603
26460023,Breathtaking Hollywood Views 1 (studio),City of Los Angeles,Los Feliz,34.1,-118.31,Entire home/apt,125,333,3.583,2.33001658374793,603
27404486,STUDIO 06 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,18,327,4.0,2.33001658374793,603
27409320,STUDIO 14 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,18,162,3.25,2.33001658374793,603
28394775,STUDIO 01 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,20,365,2.667,2.33001658374793,603
28396099,STUDIO 12 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,21,365,3.25,2.33001658374793,603
28396108,STUDIO KL IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,27,363,3.167,2.33001658374793,603
28534448,STUDIO 07 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,21,328,3.0,2.33001658374793,603
29778495,Hollywood Loft cleaned and disinfected 2 beds,City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,106,40,3.583,2.33001658374793,603
30227775,Diamond in the Rough at the Heart of Hollywood,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,59,320,3.0,2.33001658374793,603
32153803,Perfect Vacation in HOLLYWOOD HILLS,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,127,178,3.0,2.33001658374793,603
35320066,Angelino room 18 close *Hollywood Fame Street *,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,26,357,3.0,2.33001658374793,603
35432899,Angelino room 20 close *Hollywood Fame Street *,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,29,365,3.0,2.33001658374793,603
35576047,6 Small Room close to *Hollywood Fame Street *,City of Los Angeles,Hollywood,34.1,-118.31,Private room,25,362,2.0,2.33001658374793,603
35981514,HOLLYWOOD MOTORHOME AVAILABLE WITH A PLACE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,32,77,3.2,2.33001658374793,603
37998522,"Airy Hollywood 1BR w/ Pool & Spa, near Hiking Trails, by Blueground",City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,146,290,4.0,2.33001658374793,603
38723173,Library Suite - CC Bed and Breakfast,City of Los Angeles,Hollywood,34.1,-118.31,Private room,74,201,3.227,2.33001658374793,603
39495962,LA MOTORHOME WITH A COMFORTABLE PLACE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,25,291,3.0,2.33001658374793,603
39552538,"Hollywood Stars Inn, King Smoking",City of Los Angeles,East Hollywood,34.1,-118.31,Private room,90,360,3.333,2.33001658374793,603
39552669,"Hollywood Stars Inn, Double Bed Non-Smoking",City of Los Angeles,East Hollywood,34.1,-118.31,Private room,123,364,4.0,2.33001658374793,603
39817736,W.B2- Spacious Clean Private Room w/AC - Hollywood,City of Los Angeles,Hollywood,34.1,-118.31,Private room,54,168,3.333,2.33001658374793,603
41590523,Cozy Hollywood Apartment,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,89,284,3.571,2.33001658374793,603
41591510,Hollywood Apartment Close to Sunset,City of Los Angeles,East Hollywood,34.1,-118.31,Entire home/apt,99,253,3.6,2.33001658374793,603
42773961,1 Capsule Hollywood area,City of Los Angeles,Hollywood,34.1,-118.31,Private room,22,350,3.429,2.33001658374793,603
42777760,Splendid Hollywood Loft free parking,City of Los Angeles,Hollywood,34.1,-118.31,Entire home/apt,108,42,4.111,2.33001658374793,603
42850096,STUDIO 23 IN MULTIMEDIA BUILDING AVAILABLE TO REST,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,32,362,3.667,2.33001658374793,603
43012588,3 Capsule Hollywood area,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,22,351,3.0,2.33001658374793,603
44067181,Small Room Hollywood 2,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,22,361,3.0,2.33001658374793,603
44074812,Small Room Hollywood,City of Los Angeles,East Hollywood,34.1,-118.31,Private room,23,340,4.0,2.33001658374793,603
784086,Fun Mid-Century Modern House in the Hollywood Hills,City of Los Angeles,Hollywood Hills West,34.11,-118.37,Entire home/apt,450,284,4.0,2.6363636363636402,44
1246549,Breathtaking Views Hollywood Hills,City of Los Angeles,Hollywood Hills West,34.11,-118.37,Entire home/apt,259,87,3.769,2.6363636363636402,44
1408665,"""A little oasis in Laurel Canyon""",City of Los Angeles,Hollywood Hills West,34.11,-118.37,Entire home/apt,300,16,3.231,2.6363636363636402,44
2432755,Gorgeous 2Bed Hollywood Hills Home 2min from strip,City of Los Angeles,Hollywood Hills West,34.11,-118.37,Entire home/apt,310,62,3.5,2.6363636363636402,44
