listing_id,avg_rating,neighbourhood,latitude,longitude,room_type,price,availability_365,avg_severity_level,count
25847145,3,Venice,33.98,-118.47,0,99,300,2.3125,192
25847194,4,Hollywood,34.09,-118.33,0,270,105,2.374257426,505
25847479,2.666666667,Venice,33.99,-118.48,0,81,336,2.393229167,384
25847791,4.666666667,Hollywood Hills,34.12,-118.32,0,150,39,1.876712329,73
25865858,3.517241379,Downtown,34.04,-118.27,0,160,347,2.269874477,478
25871247,4,Hollywood Hills West,34.11,-118.36,0,725,309,2.166666667,66
25871931,3.592592593,Hollywood Hills,34.11,-118.34,2,159,232,2.178294574,129
25871960,3.888888889,North Hollywood,34.19,-118.37,1,59,266,2.262068966,290
25872140,3.333333333,Venice,33.99,-118.48,0,65,323,2.393229167,384
25872433,2.818181818,Hollywood Hills,34.11,-118.34,0,120,31,2.178294574,129
25874915,3.571428571,Hollywood,34.09,-118.33,0,197,297,2.374257426,505
25892804,3.666666667,Hollywood Hills,34.11,-118.32,0,300,37,2.157024793,242
25894882,3.7,Boyle Heights,34.06,-118.2,1,51,90,2.390410959,146
25940231,4.333333333,Hollywood,34.1,-118.35,1,83,200,2.141337386,658
25942736,3.8,Woodland Hills,34.17,-118.6,1,65,75,2.195979899,199
25943369,3.142857143,Beverly Grove,34.07,-118.39,0,349,357,2.12,25
25945372,3.333333333,West Hollywood,34.09,-118.35,0,320,365,2.272727273,165
25947090,2,Venice,33.99,-118.47,0,150,313,2.301724138,580
25947788,4,Venice,33.99,-118.47,0,342,310,2.301724138,580
25951839,3.388888889,Mid-City,34.05,-118.37,0,110,168,2.136170213,235
25970489,3.5,Montecito Heights,34.09,-118.2,0,150,193,2.26984127,63
25972663,3.4,Venice,33.99,-118.46,0,150,364,2.14354067,209
25975156,3,Santa Monica,34.03,-118.51,0,189,363,1.8125,16
25976067,3.777777778,Westwood,34.06,-118.45,0,190,172,2.388888889,126
25978009,3.75,West Hills,34.2,-118.62,0,220,129,2.166666667,48
25978082,3.666666667,Sawtelle,34.04,-118.46,0,74,330,2.234693878,392
25980206,3.4,Hollywood,34.1,-118.34,0,108,45,2.34595163,951
25980585,3.5,Hyde Park,33.99,-118.35,0,191,88,2.305084746,59
25984190,3.545454545,Echo Park,34.08,-118.27,0,131,30,2.244755245,286
25984595,3.545454545,Reseda,34.19,-118.52,0,239,174,2.230769231,65
25984763,4,Mid-City,34.05,-118.36,0,199,343,2.330935252,139
25999242,3.5,Westlake,34.05,-118.26,0,221,97,2.220111732,1790
26002621,3.5,Santa Monica,34.03,-118.51,0,189,298,1.8125,16
26003419,3.333333333,Woodland Hills,34.17,-118.6,0,95,350,2.195979899,199
26005099,4,Palms,34.02,-118.4,0,90,320,2.281481481,135
26031288,3.45,Northridge,34.23,-118.51,0,189,343,2.071428571,56
26034556,3,West Los Angeles,34.04,-118.43,3,36,265,2.045,200
26040353,3,Downtown,34.05,-118.25,0,229,179,2.37149399,1747
26060828,3,Westlake,34.06,-118.26,0,248,75,2.385714286,560
26061554,3.5,Silver Lake,34.09,-118.28,0,100,90,2.116,250
26062387,3.607142857,Los Feliz,34.1,-118.29,0,101,78,2.28030303,396
26062643,3.5,Venice,33.99,-118.48,0,65,321,2.393229167,384
26062812,4.5,Venice,33.99,-118.48,0,71,282,2.393229167,384
26063060,3.571428571,Venice,33.99,-118.47,0,95,316,2.301724138,580
26063373,3.615384615,Atwater Village,34.12,-118.26,0,101,16,2.46875,64
26066204,3.526315789,Boyle Heights,34.05,-118.2,0,140,129,2.577777778,315
26068125,4,Montecito Heights,34.1,-118.19,1,59,140,2.0625,32
26078075,3,Hollywood Hills,34.11,-118.32,0,85,350,2.157024793,242
26085189,3.771428571,Valley Village,34.16,-118.39,0,119,321,1.967320261,153
26086455,3.1875,Westwood,34.06,-118.44,2,89,141,2.285714286,350
26096656,3,Pico-Robertson,34.05,-118.38,0,120,313,2.223826715,277
26107197,3.285714286,North Hollywood,34.18,-118.39,0,128,98,2.345323741,139
26107432,3.222222222,Downtown,34.04,-118.25,0,120,244,2.323415265,1546
26107447,4,Topanga,34.04,-118.57,0,325,165,1.5,2
26108218,4,Rancho Park,34.04,-118.43,0,85,330,2.045,200
26109986,3.428571429,Mid-City,34.04,-118.35,0,543,336,2.413934426,244
26128334,3.388888889,Hollywood Hills,34.11,-118.34,0,600,154,2.178294574,129
26129315,3,Panorama City,34.22,-118.46,1,48,365,2.388663968,247
26132104,4,Fairfax,34.08,-118.36,0,35,37,2.344370861,453
26133201,3.625,Valley Glen,34.19,-118.44,0,84,210,2.329365079,252
26154173,3.5,North Hollywood,34.2,-118.4,0,78,309,2.183333333,180
26159796,3.333333333,Vermont Square,34.01,-118.3,0,136,340,2.4160401,399
26167315,3.5,Alhambra,34.09,-118.16,0,263,322,2.389473684,95
26174688,3.6,Silver Lake,34.1,-118.28,0,225,87,2.309734513,113
26189783,3.6875,West Los Angeles,34.05,-118.43,0,127,259,2.066666667,195
26197456,3.75,Hollywood Hills West,34.12,-118.37,0,389,304,2.476190476,21
26198670,2,Fairfax,34.08,-118.35,0,1599,255,2.189111748,349
26198845,3.428571429,Playa del Rey,33.96,-118.44,0,140,25,2.028846154,104
26203668,3.4,Studio City,34.14,-118.4,0,361,365,2.115702479,121
26204815,3.666666667,Beverly Grove,34.07,-118.37,0,379,302,2.120448179,357
26205903,3.25,Mid-City,34.05,-118.37,0,168,32,2.136170213,235
26206434,4,Hollywood Hills,34.11,-118.32,0,140,269,2.157024793,242
26225171,4,Hollywood,34.1,-118.35,0,71,158,2.141337386,658
26231559,3.586206897,Pico-Robertson,34.05,-118.38,0,120,118,2.223826715,277
26237207,3.647058824,Lake View Terrace,34.28,-118.4,1,49,134,2.216981132,106
26239373,3.6,Hollywood Hills,34.11,-118.34,0,248,1,2.178294574,129
26256183,3.58490566,Venice,33.99,-118.46,0,233,278,2.14354067,209
26257315,3.4,Reseda,34.2,-118.52,1,29,357,2.342342342,111
26262421,3.5,West Hollywood,34.09,-118.34,0,80,343,2.30458221,371
26272708,3,Mid-City,34.05,-118.37,0,125,171,2.136170213,235
26273047,3.25,Brentwood,34.08,-118.5,0,225,337,3,2
26274141,3,Cheviot Hills,34.04,-118.41,1,85,89,1.755102041,49
26280246,3.923076923,Sun Valley,34.21,-118.42,0,493,208,2.15,80
26283445,3.5,Palms,34.03,-118.41,1,35,15,2.141129032,248
26305475,3,Van Nuys,34.19,-118.47,0,82,154,2.503968254,252
26309057,2.8,Mid-City,34.05,-118.37,0,125,171,2.136170213,235
26329515,3.75,Echo Park,34.08,-118.25,0,109,364,2.069767442,86
26330265,3.307692308,Hollywood,34.1,-118.34,1,124,305,2.34595163,951
26331228,3.25,Beverly Hills,34.07,-118.39,0,257,63,2.12,25
26336542,3,Mid-City,34.05,-118.37,0,150,179,2.136170213,235
26337941,3.75,Hollywood Hills,34.11,-118.34,0,253,48,2.178294574,129
26339673,3.235294118,North Hollywood,34.18,-118.36,0,70,232,2.206521739,92
26339799,3.513513514,Sun Valley,34.22,-118.42,0,139,237,2.304347826,46
26343010,3.696969697,Marina del Rey,33.98,-118.46,0,348,175,2.076086957,92
26356811,3.566037736,Venice,33.98,-118.46,0,148,325,2.076086957,92
26358618,2,Del Rey,33.99,-118.44,0,212,11,2.115830116,259
26364722,4,Brentwood,34.07,-118.48,0,1750,179,2.25,32
26365177,3.571428571,Wilmington,33.79,-118.25,1,50,88,2.593023256,172
26366089,3,Wilmington,33.78,-118.25,0,65,46,2.52173913,161
26367901,3.333333333,Glassell Park,34.12,-118.23,1,37,82,2.597633136,169
26368023,3.692307692,Hollywood Hills,34.11,-118.33,0,709,71,2.203463203,231
26369922,3.72972973,Valley Village,34.17,-118.38,1,59,215,2.286069652,402
26370108,3.580645161,Chinatown,34.06,-118.25,0,118,345,2.406976744,344
26370206,3.619047619,Hyde Park,33.97,-118.33,1,99,323,2.442424242,165
26381169,4,Lake Balboa,34.22,-118.51,0,85,8,2.44047619,84
26392024,3.555555556,Venice,34,-118.45,0,135,24,2.067226891,119
26392101,3.75,Historic South-Central,34.02,-118.27,1,50,6,2.301546392,388
26395179,4,Westwood,34.06,-118.43,0,179,364,2.027522936,109
26395898,3.538461538,West Hollywood,34.09,-118.39,0,139,352,2.230769231,13
26395988,3.5,Hollywood,34.1,-118.35,0,73,172,2.141337386,658
26397721,3.2,Sawtelle,34.04,-118.46,0,120,359,2.234693878,392
26403427,3.5625,Marina del Rey,33.98,-118.46,0,403,75,2.076086957,92
26417647,3.571428571,Inglewood,33.98,-118.35,1,62,224,2.125,8
26424624,3.695652174,Downtown,34.04,-118.25,0,126,20,2.323415265,1546
26430770,3,Sawtelle,34.04,-118.46,0,100,365,2.234693878,392
26445768,2,Inglewood,33.97,-118.37,1,115,364,2.090909091,55
26446630,3.75,Valley Glen,34.19,-118.41,0,79,350,2.215277778,144
26447183,5,Venice,34,-118.45,0,495,321,2.067226891,119
26449143,3.666666667,Venice,34,-118.45,0,550,336,2.067226891,119
26453297,3.518518519,Inglewood,33.98,-118.34,0,67,202,2.411764706,85
26454290,3.55,Mount Washington,34.11,-118.22,0,150,59,2.0625,16
26460023,3.583333333,Los Feliz,34.1,-118.31,0,125,333,2.330016584,603
26475314,3.74,Venice,33.98,-118.47,0,187,277,2.3125,192
26475757,3.545454545,Hollywood,34.09,-118.33,1,104,88,2.374257426,505
26501461,3.625,Venice,33.99,-118.46,0,250,345,2.14354067,209
26501836,3.4,Pacific Palisades,34.04,-118.53,0,132,6,1.82,50
26529270,3.666666667,Encino,34.13,-118.49,0,4000,90,2.08,25
26550787,3.307692308,Venice,33.99,-118.46,0,269,348,2.14354067,209
26560154,3.285714286,Venice,34,-118.46,0,90,30,2.245454545,220
26568327,3.4,Sawtelle,34.02,-118.44,1,75,58,1.987012987,77
26568418,3.666666667,West Hollywood,34.08,-118.38,0,149,132,2.212264151,212
26569586,3.7,Hollywood Hills,34.11,-118.34,1,159,338,2.178294574,129
26569716,3.666666667,Sherman Oaks,34.14,-118.45,0,695,277,1.9375,16
26571169,3.75,Hollywood,34.1,-118.33,0,300,225,2.32360515,1165
26571937,3.666666667,Downtown,34.06,-118.25,0,206,166,2.406976744,344
26572158,3.5,Mid-Wilshire,34.06,-118.36,1,65,87,2.1125,240
26593568,3.3,Venice,34,-118.47,0,138,69,2.308510638,282
26603503,3.5,Culver City,34.03,-118.38,0,135,21,2.147727273,88
26608817,3.304347826,Hollywood,34.1,-118.35,0,95,260,2.141337386,658
26629179,3.461538462,Elysian Valley,34.1,-118.25,0,203,9,2.232142857,112
26632113,3.857142857,Venice,33.99,-118.48,0,250,344,2.393229167,384
26637670,3.6,Hollywood Hills,34.11,-118.34,0,1350,90,2.178294574,129
26647563,3.333333333,Westlake,34.07,-118.29,0,60,121,2.323019802,808
26668920,3.5,East Hollywood,34.09,-118.31,0,105,365,2.414855072,552
26672092,3.227272727,Hollywood,34.1,-118.34,0,192,250,2.34595163,951
26694662,2,Koreatown,34.05,-118.31,0,99,365,2.23,600
26712133,3.235294118,North Hollywood,34.16,-118.37,1,54,206,2.212371134,485
26744587,3.25,Woodland Hills,34.15,-118.6,0,299,294,2.023809524,42
26748805,3.272727273,Hollywood Hills,34.13,-118.35,0,389,302,2.111111111,72
26750852,3.625,Hollywood Hills,34.11,-118.34,2,120,38,2.178294574,129
26753218,3.714285714,Northridge,34.23,-118.51,1,92,158,2.071428571,56
26771993,3.333333333,Mid-Wilshire,34.07,-118.36,0,176,365,2.305714286,350
26773411,3.576271186,Downtown,34.05,-118.26,0,113,254,2.220111732,1790
26779207,3.333333333,Fairfax,34.08,-118.35,0,144,364,2.189111748,349
26780509,3.5,Silver Lake,34.1,-118.26,0,102,356,2.082191781,73
26782743,3,Pico-Robertson,34.05,-118.38,0,235,90,2.223826715,277
26782843,4,Mid-Wilshire,34.07,-118.35,0,192,264,2.064516129,279
26787267,3.25,Venice,34,-118.45,1,45,297,2.067226891,119
26806910,4,Silver Lake,34.08,-118.28,0,155,348,2.302419355,248
26809405,3.4,Cheviot Hills,34.04,-118.4,0,130,243,1.810810811,37
26813644,4,Hollywood Hills West,34.1,-118.38,0,2138,307,2.068965517,58
26818348,3.375,Culver City,34,-118.44,0,450,357,2.175531915,188
26841030,4.5,Hollywood,34.09,-118.31,0,258,265,2.414855072,552
26863823,3.333333333,Sherman Oaks,34.16,-118.42,0,133,177,2.08,100
26882821,4,Mid-City,34.03,-118.38,1,60,224,2.147727273,88
26890450,3.666666667,Venice,33.99,-118.46,0,725,150,2.14354067,209
26897228,4.035714286,Sherman Oaks,34.16,-118.46,1,79,350,1.989304813,187
26916774,3.75,Downtown,34.04,-118.26,0,158,245,2.148634985,989
26919258,3.4,Westchester,33.96,-118.4,3,22,86,2.188311688,154
26962145,3.5,Echo Park,34.09,-118.25,1,50,327,2.333333333,93
26963039,3.230769231,Downtown,34.04,-118.26,1,100,127,2.148634985,989
26986516,3.428571429,Fairfax,34.07,-118.35,0,306,21,2.064516129,279
26991083,3.5,North Hollywood,34.16,-118.37,0,120,324,2.212371134,485
27000623,4.333333333,Studio City,34.14,-118.39,0,399,150,2.083333333,96
27024420,3.666666667,Downtown,34.04,-118.26,0,333,268,2.148634985,989
27025566,4,Palms,34.02,-118.4,0,95,25,2.281481481,135
27028582,3.5,Tarzana,34.18,-118.54,0,200,328,2.198606272,287
27029614,4,Beverly Hills,34.09,-118.39,0,276,330,2.230769231,13
27031456,3.648648649,Pacific Palisades,34.04,-118.53,1,112,355,1.82,50
27055451,3,Elysian Park,34.07,-118.24,0,129,355,1.881578947,76
27060969,3,Downtown,34.04,-118.27,0,60,338,2.269874477,478
27061356,4,Palms,34.03,-118.39,0,135,64,2.220858896,163
27064262,3.666666667,Mid-Wilshire,34.05,-118.36,0,116,326,2.330935252,139
27068431,3.5,Beverly Hills,34.06,-118.4,0,85,208,2.119402985,67
27069338,3.363636364,Granada Hills,34.27,-118.49,0,457,89,1.790697674,43
27079068,3.714285714,Hollywood,34.1,-118.35,0,256,343,2.141337386,658
27083605,3.2,Hollywood Hills,34.13,-118.32,0,160,61,2.625,16
27084116,3.617021277,Playa Vista,33.99,-118.41,0,84,73,2.377952756,127
27086936,3.535714286,Vermont Square,34.01,-118.3,0,115,57,2.4160401,399
27091587,3.538461538,Hollywood Hills West,34.1,-118.37,0,475,125,2.325581395,86
27091740,3.285714286,West Hollywood,34.09,-118.34,0,99,320,2.30458221,371
27107207,3.444444444,Exposition Park,34.02,-118.31,0,79,82,2.426056338,284
27136546,2.75,Hollywood,34.09,-118.31,0,118,308,2.414855072,552
27141231,3.5,Palms,34.03,-118.4,0,160,318,2.121568627,255
27168516,3.416666667,Hollywood Hills West,34.11,-118.37,1,246,178,2.636363636,44
27169785,3.620689655,Hollywood,34.1,-118.35,0,156,349,2.141337386,658
27174911,3.181818182,East Hollywood,34.08,-118.29,3,33,345,2.445652174,368
27175741,3.484848485,East Hollywood,34.08,-118.3,3,33,358,2.354114713,401
27199251,3.375,Glassell Park,34.12,-118.23,0,89,59,2.597633136,169
27233359,3.739130435,Wilmington,33.77,-118.26,2,85,361,2.195121951,82
27237330,3.384615385,Lomita,33.79,-118.31,0,75,87,2.369565217,46
27256453,3.545454545,Downtown,34.05,-118.25,0,115,122,2.37149399,1747
27257851,3.526315789,Downtown,34.04,-118.26,0,172,363,2.148634985,989
27259047,3.789473684,Downtown,34.04,-118.26,0,168,365,2.148634985,989
27267742,3.4,Koreatown,34.06,-118.29,1,75,179,2.383108935,817
27268034,3.25,Koreatown,34.06,-118.29,1,90,89,2.383108935,817
27283184,3,Chatsworth,34.27,-118.57,1,110,365,2.545454545,11
27290653,3,Manchester Square,33.97,-118.3,1,70,179,2.441441441,222
27291841,3.432432432,Wilmington,33.77,-118.26,2,85,358,2.195121951,82
27308897,4,Westwood,34.06,-118.44,0,259,261,2.285714286,350
27311383,3.769230769,Westwood,34.06,-118.44,0,236,267,2.285714286,350
27311456,3.666666667,Westlake,34.05,-118.27,0,196,91,2.405442177,735
27312529,4.333333333,Studio City,34.14,-118.38,0,52,23,2.032258065,62
27312821,3.583333333,Hollywood,34.09,-118.34,0,99,361,2.30458221,371
27313442,3.787878788,Hollywood,34.09,-118.34,0,233,355,2.30458221,371
27317159,3.642857143,West Hollywood,34.09,-118.36,0,136,165,2.169230769,65
27321536,3.708333333,Westwood,34.05,-118.44,0,165,160,2.156908665,427
27338200,4,North Hollywood,34.18,-118.37,0,99,110,2.235,200
27363485,4,Hollywood,34.1,-118.35,0,73,158,2.141337386,658
27363610,4,Hollywood,34.1,-118.34,0,100,67,2.34595163,951
27364867,3.705882353,Echo Park,34.08,-118.25,0,69,163,2.069767442,86
27371559,3.818181818,Hollywood,34.1,-118.34,0,149,86,2.34595163,951
27371593,3.5,Highland Park,34.1,-118.2,0,24,177,2.525641026,78
27374941,3.724137931,Woodland Hills,34.16,-118.6,0,75,56,2.083333333,60
27378301,2.5,Palms,34.02,-118.4,0,69,363,2.281481481,135
27389541,3.652173913,Glassell Park,34.12,-118.22,0,124,32,2.302083333,96
27403277,3.52,Van Nuys,34.18,-118.45,0,89,177,2.357357357,333
27404486,4,East Hollywood,34.1,-118.31,1,18,327,2.330016584,603
27408022,3.8,East Hollywood,34.1,-118.3,1,20,103,2.25659051,569
27409320,3.25,East Hollywood,34.1,-118.31,1,18,162,2.330016584,603
27433626,2,Lake Balboa,34.2,-118.5,0,259,180,2.34375,64
27436333,4,Atwater Village,34.11,-118.26,0,213,365,2.16,75
27436339,3.75,Wilmington,33.77,-118.26,2,63,322,2.195121951,82
27436953,3.5625,Wilmington,33.77,-118.26,2,77,356,2.195121951,82
27438097,3.5,Glassell Park,34.11,-118.22,0,136,295,2.0625,16
27462291,3.3,Hollywood,34.09,-118.33,0,43,93,2.374257426,505
27464466,4,Wilmington,33.77,-118.26,1,77,328,2.195121951,82
27464832,3,Downtown,34.06,-118.25,0,224,179,2.406976744,344
27466700,3.64,North Hollywood,34.18,-118.36,0,223,314,2.206521739,92
27469213,3.666666667,Wilmington,33.77,-118.26,2,63,361,2.195121951,82
27471141,3.666666667,Winnetka,34.21,-118.58,0,100,268,2.368983957,187
27472620,3.625,Mar Vista,34.02,-118.44,0,389,72,1.987012987,77
27491567,3.733333333,Sherman Oaks,34.16,-118.45,0,203,154,2.352941176,119
27493248,3,Wilmington,33.77,-118.26,1,80,1,2.195121951,82
27494962,3.785714286,Granada Hills,34.28,-118.5,0,198,276,2.175,40
27497600,3.363636364,Echo Park,34.07,-118.26,0,199,168,2.395189003,291
27506749,3.8,Sun Valley,34.21,-118.42,0,532,259,2.15,80
27507219,3.25,Wilmington,33.77,-118.26,2,77,363,2.195121951,82
27507601,3.666666667,Wilmington,33.77,-118.26,2,77,328,2.195121951,82
27525072,3.545454545,North Hollywood,34.18,-118.39,0,159,77,2.345323741,139
27527688,4,West Hollywood,34.09,-118.36,0,146,181,2.169230769,65
27528644,3.8,Beverly Hills,34.07,-118.39,0,328,150,2.12,25
27540793,3.5,Beverly Grove,34.08,-118.37,0,119,334,2.068306011,366
27543064,3.333333333,Marina del Rey,33.98,-118.46,0,199,347,2.076086957,92
27543787,3.75,Marina del Rey,33.98,-118.46,0,259,348,2.076086957,92
27547339,3.333333333,Downtown,34.04,-118.26,0,110,237,2.148634985,989
27550522,3.71875,Echo Park,34.09,-118.25,0,193,142,2.333333333,93
27554072,3.277777778,Hollywood Hills,34.11,-118.33,0,65,115,2.203463203,231
27555356,3,Mid-Wilshire,34.06,-118.36,0,210,348,2.1125,240
27555372,3.8,Mid-Wilshire,34.06,-118.36,0,813,88,2.1125,240
27572084,3.333333333,Jefferson Park,34.03,-118.31,0,114,349,2.31641791,335
27580920,3.5,Harbor Gateway,33.82,-118.31,0,50,33,2.528735632,87
27584753,3.555555556,Canoga Park,34.21,-118.6,0,110,324,2.166666667,120
27609260,3.888888889,Venice,33.98,-118.47,0,386,328,2.3125,192
27609552,5,Beverly Hills,34.06,-118.39,0,280,64,2.211267606,71
27609605,3.642857143,Lake Balboa,34.2,-118.51,1,58,145,2.195876289,97
27610799,3.833333333,Beverly Grove,34.08,-118.38,0,200,311,2.212264151,212
27612471,3.6,Mid-City,34.04,-118.36,0,90,314,2.383783784,185
27612733,3.65625,Hollywood,34.1,-118.32,0,133,143,2.413073713,719
27617593,3.642857143,Venice,33.99,-118.46,0,975,324,2.14354067,209
27635830,3.888888889,Hollywood,34.1,-118.33,0,957,364,2.32360515,1165
27640903,3,Beverly Crest,34.13,-118.44,0,1500,314,2.454545455,11
27641088,3.8,Inglewood,33.96,-118.32,0,91,169,2.594594595,37
27641432,5,Westchester,33.96,-118.4,3,150,353,2.188311688,154
27656063,3.576923077,Topanga,34.04,-118.57,0,375,295,1.5,2
27657297,4,Pacific Palisades,34.05,-118.54,0,331,153,1.851851852,27
27659670,2,West Los Angeles,34.04,-118.43,3,37,296,2.045,200
27660472,3.538461538,Harvard Heights,34.04,-118.3,1,55,35,2.19205298,302
27674002,3.695652174,Fairfax,34.08,-118.35,0,207,342,2.189111748,349
27675650,4,West Hollywood,34.09,-118.37,1,55,85,2,36
27676051,3.25,Westchester,33.97,-118.37,0,89,23,2.090909091,55
27696647,3.333333333,Wilmington,33.77,-118.26,2,68,348,2.195121951,82
27700126,3.481481481,Woodland Hills,34.16,-118.61,0,125,347,1.958333333,48
27700217,3.25,Wilmington,33.77,-118.26,2,77,361,2.195121951,82
27703459,3.48,Cheviot Hills,34.03,-118.41,0,92,15,2.141129032,248
27706904,3.529411765,Jefferson Park,34.03,-118.33,0,100,129,2.374100719,278
27707226,4,Mid-Wilshire,34.07,-118.35,1,40,266,2.064516129,279
27707538,3.259259259,El Sereno,34.09,-118.17,1,45,77,2.52739726,146
27721317,3.333333333,Studio City,34.14,-118.4,0,299,79,2.115702479,121
27723793,4,Sherman Oaks,34.17,-118.42,0,407,365,2.127659574,47
27726400,3.740740741,Inglewood,33.98,-118.35,0,74,155,2.125,8
27732803,3.7,Venice,34,-118.45,0,295,110,2.067226891,119
27735237,3.575757576,Playa del Rey,33.96,-118.43,0,128,174,2.044117647,136
27762832,3.304347826,Downtown,34.04,-118.27,0,156,355,2.269874477,478
27789464,3.666666667,Studio City,34.15,-118.38,0,115,1,2.048387097,62
27804672,4,Hollywood,34.1,-118.35,0,73,145,2.141337386,658
27806956,3.393939394,Mid-City,34.04,-118.36,0,101,132,2.383783784,185
27807023,3,Larchmont,34.08,-118.32,1,78,363,2.111731844,179
27813588,3.5,Westwood,34.06,-118.44,0,264,365,2.285714286,350
27833696,3.75,Panorama City,34.24,-118.45,0,125,365,2.380403458,347
27834522,3.535714286,Downtown,34.05,-118.24,2,45,174,2.36643026,846
27835469,3,Santa Monica,34,-118.48,0,99,112,2.380645161,155
27845606,4,Watts,33.94,-118.23,3,20,365,2.581151832,191
27849089,3.44,Marina del Rey,33.98,-118.46,0,299,352,2.076086957,92
27853402,0,Downtown,34.05,-118.23,2,171,173,2.289340102,197
27874986,3.833333333,Koreatown,34.06,-118.29,1,38,89,2.383108935,817
27875097,3,Koreatown,34.06,-118.29,1,80,89,2.383108935,817
27875935,3.622641509,Jefferson Park,34.03,-118.32,0,154,323,2.455882353,272
27876665,3.75,Venice,33.99,-118.47,0,103,316,2.301724138,580
27877449,3.4,Wilmington,33.77,-118.26,2,99,359,2.195121951,82
27897009,4,Venice,33.99,-118.46,0,162,145,2.14354067,209
27898509,3.636363636,Culver City,34.03,-118.38,1,52,88,2.147727273,88
27899724,3.833333333,West Hollywood,34.09,-118.39,0,229,69,2.230769231,13
27901525,3.517241379,West Hollywood,34.09,-118.36,0,113,146,2.169230769,65
27902093,3.5,Van Nuys,34.2,-118.44,1,39,284,2.216981132,212
27904397,3.5,Mid-City,34.04,-118.36,0,149,364,2.383783784,185
27904735,4,Mid-City,34.04,-118.35,0,195,312,2.413934426,244
27904827,4,Pacific Palisades,34.04,-118.51,0,895,65,2.086956522,23
27905882,3.459459459,Fairfax,34.08,-118.36,0,128,120,2.344370861,453
27912111,3,Mid-City,34.05,-118.36,0,149,347,2.330935252,139
27925917,3.333333333,Woodland Hills,34.18,-118.65,0,145,176,1.705882353,17
27929213,4,Hollywood Hills West,34.12,-118.36,0,600,68,2.375,24
27934194,3.774193548,Hollywood Hills West,34.1,-118.38,0,529,360,2.068965517,58
27935855,4,North Hollywood,34.19,-118.39,0,200,112,2.354961832,262
27961748,3.125,Fairfax,34.09,-118.35,0,78,263,2.272727273,165
27963457,3.75,Westwood,34.06,-118.45,0,263,365,2.388888889,126
27963988,3.5,Venice,33.99,-118.46,0,259,106,2.14354067,209
27964038,3.5,Woodland Hills,34.18,-118.56,0,513,175,1.96969697,33
27966913,3.5,Westwood,34.06,-118.44,0,263,365,2.285714286,350
27984898,3.388888889,Mid-Wilshire,34.06,-118.36,0,169,207,2.1125,240
27985007,3.2,Venice,33.99,-118.46,0,100,180,2.14354067,209
27986223,3,Hollywood,34.1,-118.35,0,145,261,2.141337386,658
27991318,3,Hollywood,34.1,-118.34,0,2000,364,2.34595163,951
27993013,3.723404255,Sawtelle,34.03,-118.45,0,128,327,2.081081081,185
27993613,3.666666667,Mount Washington,34.1,-118.23,0,100,239,2.467391304,92
27994569,3.434782609,Hollywood Hills,34.11,-118.33,0,837,328,2.203463203,231
28007161,4,Del Rey,33.99,-118.44,0,234,165,2.115830116,259
28007442,3,Hollywood,34.09,-118.33,0,45,14,2.374257426,505
28010821,2,West Los Angeles,34.04,-118.43,3,23,284,2.045,200
28012404,4,Hollywood,34.09,-118.31,2,208,69,2.414855072,552
28012467,3,Hollywood,34.09,-118.31,2,229,81,2.414855072,552
28012522,3,Hollywood,34.09,-118.31,2,369,76,2.414855072,552
28027755,3.5,West Hollywood,34.09,-118.36,0,25,270,2.169230769,65
28031948,3.566666667,Lake Balboa,34.2,-118.51,1,69,36,2.195876289,97
28032372,5,Silver Lake,34.08,-118.27,0,285,13,2.244755245,286
28054677,3.447368421,Sun Valley,34.22,-118.39,0,82,361,2.346153846,156
28071988,3.4375,Mar Vista,34,-118.44,0,85,142,2.175531915,188
28074526,3.8,Sawtelle,34.04,-118.45,1,300,89,2.074418605,215
28079147,3.333333333,Brentwood,34.05,-118.47,0,84,355,2.1,210
28079484,4,Westwood,34.06,-118.45,2,223,362,2.388888889,126
28083615,3.533333333,Encino,34.15,-118.47,0,80,40,2.034090909,88
28083811,4,Beverly Crest,34.1,-118.4,0,895,1,1.888888889,9
28098494,3.714285714,Inglewood,33.96,-118.32,0,91,164,2.594594595,37
28105822,3.384615385,Boyle Heights,34.05,-118.22,1,79,17,2.379310345,319
28106692,3.428571429,Echo Park,34.09,-118.26,1,175,289,2.106870229,131
28108465,4,Mid-City,34.05,-118.37,0,280,79,2.136170213,235
28117858,2.75,Van Nuys,34.2,-118.46,0,126,144,2.274074074,270
28133355,3.315789474,Mar Vista,34.01,-118.43,0,112,68,2.2265625,128
28135828,3.5,Downtown,34.06,-118.25,0,214,179,2.406976744,344
28138362,3.647058824,Pico-Robertson,34.06,-118.38,0,159,264,2.085271318,258
28139195,3.5,Watts,33.94,-118.23,3,20,365,2.581151832,191
28142601,3,Wilmington,33.77,-118.26,2,77,338,2.195121951,82
28154485,3.333333333,Wilmington,33.77,-118.26,2,63,1,2.195121951,82
28155487,4,Wilmington,33.77,-118.26,1,63,1,2.195121951,82
28155707,3.5,Wilmington,33.77,-118.26,2,68,338,2.195121951,82
28156957,3.260869565,Hollywood,34.09,-118.34,0,428,340,2.30458221,371
28157235,3,Hollywood,34.09,-118.34,0,532,98,2.30458221,371
28157395,3.5,Hollywood,34.09,-118.34,0,443,182,2.30458221,371
28157664,3.466666667,Sherman Oaks,34.16,-118.46,1,79,337,1.989304813,187
